driverID,lat,lon
3575760,49.83807,24.03142
3013206,49.80403,24.14157
912124,49.77302,24.01241
1684813,49.80252,24.0183
3789346,49.8495,24.02394
1169590,49.86869,23.95135
662589,49.82917,24.02573
2667488,49.83413,24.01439
2930128,49.8357,24.04113
2002139,49.81984,24.0598
2640168,49.81758,23.97148
1190647,49.84897,23.96007
1398396,49.83815,24.03255
3056853,49.81705,23.98178
2724382,49.84505,24.02268
1375712,49.82656,24.0382
3248283,49.77397,24.08515
2847252,49.82875,23.95903
1071407,49.83425,23.88025
2810328,49.79201,24.0606
3592616,49.84094,24.02882
720146,49.84309,24.02597
1943237,49.84057,24.03192
2094270,49.78353,24.05316
1719396,49.81151,24.04151
2849264,49.87349,24.12399
3693382,49.8327,23.98379
3086751,49.82625,24.03464
808084,49.86063,24.01683
2525755,49.82528,24.00129
3047864,49.79503,24.04437
2747165,49.8437,24.027
2830091,49.81095,23.98433
2201006,49.76612,24.10971
977040,49.84471,24.02454
3500800,49.832,24.03535
2097133,49.82538,23.91305
3316872,49.82782,23.99484
3873433,49.8722,24.04106
1482208,49.80295,24.01134
336943,49.81267,24.15835
2661872,49.77428,24.01132
1076305,49.86697,23.99649
1558807,49.8292,24.03182
2774777,49.83951,24.03236
3133448,49.83972,23.99442
3841838,49.81744,24.07068
617964,49.79549,24.0476
2265764,49.7192,23.98131
1157851,49.83502,23.99698
2557891,49.85572,24.08176
3953582,49.87854,24.03899
919475,49.90068,23.94716
2457552,49.81612,24.08208
929921,49.81467,24.05046
913365,49.85545,24.02409
1964301,49.84286,24.02397
3567774,49.81786,24.0834
2393379,49.84622,24.00238
1800197,49.82019,23.97277
1768421,49.8069,23.97841
2004094,49.87129,24.0574
1358462,49.8495,24.02394
1169388,49.79493,24.06437
3323696,49.84003,24.02658
3694040,49.8246,23.94974
3962022,49.84445,24.02438
3783398,49.82817,24.04814
1690159,49.86486,24.04846
1222249,49.84102,24.02924
3761802,49.81344,23.95778
1551039,49.84378,24.01706
2945391,49.8495,24.02394
1871773,49.87175,24.04677
3597542,49.83972,23.99442
1796300,49.81382,24.14326
1142690,49.84158,23.86138
1088519,49.89394,24.12466
1946863,49.83807,24.03142
1864917,49.80199,24.05291
1448591,49.84139,24.03654
2545267,49.82837,24.03598
1923741,49.77952,24.01226
3114639,49.81798,24.04319
1937603,49.86902,24.02014
3458742,49.83194,23.97615
1247049,49.86912,23.95824
3789238,49.83188,24.03451
3799207,49.81811,24.00301
3162795,49.81372,23.96011
923898,49.82115,23.98063
626895,49.86046,24.01765
1869187,49.79707,24.05297
3091941,49.79894,24.05616
1603560,49.90365,24.07236
2440343,49.80635,24.06099
1635536,49.76679,24.02183
1171620,49.84083,24.01322
1039167,49.78884,24.06058
1044729,49.8595,24.01891
1018258,49.84984,24.0229
1299524,49.84638,24.02878
3973750,49.87434,24.0397
1725669,49.83654,24.03655
3248300,49.81753,24.13748
1946552,49.8409,24.01457
3887144,49.87165,23.94935
630511,49.7913,23.94855
1673676,49.84634,24.04158
3415336,49.82269,24.13962
1641131,49.8433,23.96675
2829357,49.78237,24.05761
1873507,49.75016,23.94455
2687745,49.83222,24.02218
748998,49.8703,23.9478
2839677,49.81234,23.98608
757921,49.84417,24.07636
3363440,49.82146,24.02923
2535653,49.86712,23.99659
383262,49.84899,23.96084
3507511,49.82483,23.95013
2480060,49.84546,24.00655
2921066,49.81508,23.91161
3539427,49.78428,24.06345
2049201,49.86793,24.05784
2392766,49.86176,24.01043
1748428,49.8305,24.0419
3620267,49.82517,23.99812
1668408,49.83868,24.03089
1955121,49.78134,24.06235
3023533,49.83209,24.03147
802268,49.87532,23.93425
2353648,49.80303,24.00117
2758491,49.850697,23.991444
3190057,49.80178,23.99674
3658773,49.81712,24.055
3244678,49.84332,24.09393
3502030,49.84274,23.99955
3103181,49.81264,24.06996
2698328,49.85452,24.03346
1797702,49.85391,24.01809
2052271,49.90609,23.94619
2236937,49.86079,23.93506
625984,49.7962,24.06346
920257,49.78743,24.017
2219633,49.87359,24.06009
934908,49.82218,23.96688
421570,49.90438,23.85921
3928548,49.86783,24.00183
3524322,49.82205,24.00006
2035545,49.80016,23.99659
1203224,49.82017,24.13363
1941294,49.85666,23.98289
1968022,49.87276,24.04813
3584612,49.82993,24.02704
2826423,49.81928,24.14349
3355380,49.87185,24.05696
2095556,49.86691,24.01459
3157302,49.81289,24.06586
2969487,49.84336,24.09391
2412334,49.80422,24.07346
1974483,49.80781,24.05345
1171057,49.81837,24.14542
1960866,49.79528,24.05091
697081,49.83039,23.95016
2556573,49.82966,23.99288
2507308,49.84912,23.96303
3573425,49.82867,24.01952
520021,49.81191,24.04045
3884302,49.81264,24.06996
342688,49.80944,24.04588
3841430,49.83202,23.97043
1922134,49.78428,24.06345
3500080,49.81789,24.0012
3217627,49.86762,24.04239
2390186,49.84797,24.02018
1568057,49.86367,24.05342
1603087,49.8448,24.03194
1951816,49.83896,24.02586
3652199,49.84406,23.97125
624961,49.84467,24.00253
3042127,49.82447,23.94096
1584015,49.78677,24.01646
1923262,49.87232,24.03185
3937867,49.83951,24.03236
820695,49.82095,24.14655
3854711,49.87297,24.04443
1486121,49.82742,24.04136
3043880,49.82029,24.14728
2712636,49.84045,24.01238
2035940,49.86586,23.96389
3940558,49.85683,24.02366
1403528,49.90451,24.09436
2618674,49.82064,24.02003
1085997,49.83784,24.04091
2905997,49.87269,24.05206
2582662,49.7729,24.01233
3188039,49.84445,23.96631
2905705,49.78141,24.06461
482792,49.83957,24.02425
3390414,49.83855,24.04885
835767,49.83662,24.01854
813672,49.84418,24.02463
1984176,49.84914,24.02427
3998449,49.80298,24.01915
2403802,49.81801,24.08345
2149532,49.83961,23.99364
3799915,49.80099,23.9884
2886606,49.72064,23.90942
3052240,49.83533,24.03227
3162126,49.83058,23.99498
2016611,49.83932,24.03259
1758109,49.87088,24.03626
3356597,49.84635,24.04403
2821285,49.88611,24.08916
1281109,49.82538,23.83731
2480483,49.8241,23.95697
1987069,49.8774,23.93571
1919874,49.83511,23.84586
1023749,49.83806,24.03136
1648366,49.86046,24.01765
3895259,49.87158,24.03993
3794430,49.80336,23.99701
2649709,49.8239,23.96599
1962447,49.91044,23.91081
1035979,49.82238,24.13889
2433257,49.83909,24.02718
3379411,49.8145,24.01891
3716496,49.79762,24.04412
745367,49.78205,24.05196
650663,49.8102,23.99705
1338928,49.81351,24.05937
989623,49.84268,24.01595
2056401,49.83465,23.99587
2770512,49.90487,23.95624
518812,49.79995,24.05301
3318345,49.83649,24.06477
836428,49.80083,24.01951
3293848,49.80998,24.07524
2773726,50.04954,23.97625
2022989,49.82953,23.99253
1030466,49.8393,23.9935
2286104,49.85353,24.02391
3334851,49.73309,23.9505
3504231,49.83592,24.04191
1287498,49.89751,23.95635
2403295,49.84057,24.02624
3645233,49.79465,24.0577
2937387,49.88019,23.89139
1906476,49.841,24.02925
642148,49.81158,23.98322
722631,49.83114,23.97241
2105726,49.79902,24.03594
3446854,49.77302,24.01241
2409298,49.85154,24.0336
3402242,49.85014,24.02619
4008019,49.88161,24.07733
2020316,49.78727,24.05328
691016,49.80925,24.0012
872947,49.84423,24.01768
1708418,49.8367,23.8768
2767431,49.81619,23.99776
3944664,49.81011,24.04554
1601058,49.86637,24.00493
1519688,49.85773,24.05799
1476128,49.88344,24.06685
1030479,49.82904,23.96639
1678469,49.81709,24.13781
1752105,49.86046,24.01765
3741035,49.86388,24.0532
3769471,49.89499,23.94731
3253479,49.86898,23.9509
909162,49.79663,24.04052
3565535,49.86198,24.01411
1695164,49.83574,24.07113
661915,49.81834,24.0257
2840471,49.80711,23.97939
3469636,49.74478,24.00685
1900749,49.87329,24.16546
2142838,49.84995,23.97946
646697,49.79759,24.01116
1249734,49.82652,23.99622
1939034,49.91321,23.90415
2645867,49.86409,24.05122
3351817,49.82993,24.02704
908342,49.82584,23.96782
2782177,49.86417,24.05376
3385562,49.84747,23.99794
1374720,49.79721,24.06982
3611792,49.86089,24.06028
2618303,49.84236,24.00526
2725836,49.81834,23.97489
3973335,49.83166,24.01034
1236264,49.78837,24.05541
3293237,49.8016,23.99027
3713676,49.84065,24.00392
3577789,49.84152,24.02919
3641230,49.80248,24.01974
2942123,49.84291,24.02608
1620570,49.78868,24.05545
3180896,49.87785,23.86249
3514685,49.85628,24.02566
617317,49.81239,23.99424
990288,49.84372,24.02697
1100813,49.84584,24.03047
1495004,49.84387,24.03499
2824051,49.80492,23.99291
3892578,49.81577,24.0764
3454827,49.83542,24.00274
1332725,49.83649,23.99738
2630359,49.84736,23.96569
3312075,49.80147,24.01756
3349315,49.82052,24.02692
3493654,49.83522,24.00218
2445352,49.8362,24.02937
1663504,49.79946,23.99537
3011907,49.78249,24.06433
864603,49.79491,24.05417
1961518,49.8211,24.07651
2022059,49.81176,23.99587
3085872,49.81825,23.97254
1940152,49.80999,24.06175
3692870,49.83972,23.99442
2998477,49.81264,24.06996
392382,49.79534,24.01791
3218853,49.83838,24.03066
3442656,49.91543,23.91897
2902489,49.82474,23.90487
1571799,49.82172,24.01674
1661627,49.7996,24.05642
1578707,49.87347,24.04478
2733194,49.8008,24.04751
3834597,49.78917,24.01451
3405732,49.87697,23.93738
3831603,49.85545,24.02409
1854097,49.8135,23.96019
2474532,49.71995,23.88309
2322257,49.78717,24.02556
3085712,49.78554,23.86701
1870791,49.84654,24.02524
2154627,49.80769,24.01693
3301694,49.80515,24.00946
1710613,49.86441,24.04068
937821,49.785,23.94831
635068,49.84146,24.00867
2311258,49.84374,24.00053
1558368,49.83941,24.03265
2042453,49.8401,24.02792
3902881,49.82307,24.00769
3127055,49.84843,23.96878
2671438,49.8445,24.0293
1557157,49.84224,24.03514
3257364,49.83693,24.02261
3054077,49.8392,24.03001
3054228,49.79313,23.94572
2339986,49.82668,23.97104
2746901,49.84301,24.02284
2036087,49.84095,24.05421
4001573,49.84655,24.04028
2368282,49.83972,23.99442
3945020,49.82399,24.05386
935065,49.85817,24.02328
2171836,49.80512,23.9962
1141210,49.80711,23.97887
1366748,49.86409,24.05122
3194378,49.81071,23.99743
1234214,49.85092,24.02787
666167,49.80538,24.06246
3629903,49.85961,24.03955
1953382,49.83326,24.00081
2569799,49.80685,23.97819
3878173,49.84927,24.02012
2777615,49.87746,23.9335
1197263,49.86407,24.05373
1408739,49.81122,23.964
2594966,49.87194,24.05716
664935,49.87009,24.05053
2617824,49.82351,24.13688
3228984,49.85921,24.01849
3093631,49.88113,24.03638
387579,49.85638,24.01508
1592071,49.86632,24.02534
3627723,49.86011,23.96716
2595662,49.84022,24.03391
1064904,49.85545,24.02409
679464,49.82648,23.91094
3810313,49.87051,24.05261
2530045,49.87685,23.9327
2754415,49.83941,24.03364
2821778,49.79461,24.06965
2893585,49.79029,24.05551
1170440,49.78347,24.0532
2035794,49.81387,23.96023
2915835,49.86995,23.95503
646585,49.82901,23.96447
807292,49.83813,23.99735
2031458,49.78218,24.0522
3258715,49.80478,24.04572
2635404,49.78121,24.06455
2256793,49.8495,24.02394
3187587,49.79187,24.05784
3597973,49.86859,24.05702
3426000,49.79282,24.05383
3632051,49.85863,23.89841
3269583,49.78206,24.02311
978725,49.84159,24.02853
3072198,49.81388,24.04254
1050343,49.81109,24.04092
553872,49.87413,24.06175
3478822,49.83917,24.02388
1533932,49.81567,23.98056
3573357,49.89731,24.19164
1330720,49.83941,24.00366
1167985,49.82325,23.91626
2697543,49.81575,23.97466
1075923,49.80234,24.02159
3950853,49.85807,24.00629
899465,49.87125,24.03716
2063832,49.81553,23.98529
1592564,49.8138,24.0598
3624494,49.83849,24.02693
3376981,49.83854,24.03787
3094715,49.79775,23.91723
3266357,49.80727,23.9803
853383,49.83376,23.9973
959018,49.81076,24.13473
3154552,49.85379,24.02914
1994476,49.79834,24.01853
1453015,49.81728,24.07054
3826515,49.8207,24.07664
3689071,49.86688,24.04146
2842382,49.78124,23.87074
2016210,49.85258,24.0275
3828415,49.81635,24.0011
1908537,49.81185,23.98955
3066100,49.81305,24.04605
2051394,49.78673,23.67262
2659330,49.83878,24.05134
2678330,49.8333,24.00916
1208393,49.79745,24.02004
1951660,49.86942,24.05741
1460463,49.82065,24.01822
677561,49.86553,24.01404
2945523,49.84394,24.01842
1751187,49.86476,24.05457
1780134,49.8387,24.0347
3393023,49.84449,24.0189
383602,49.82961,24.02905
3569068,49.82245,23.97833
3532275,49.82248,23.97286
1505666,49.79658,24.02821
3610446,49.78793,24.02181
3852137,49.79096,24.0667
2094752,49.8098,23.97366
2824079,49.84066,24.02768
2924188,49.83407,24.03563
963051,49.858,24.0262
2068435,49.84109,24.02151
368375,49.86998,24.02656
3053631,49.77866,24.02358
2038166,49.83017,24.04271
963032,49.8419,24.0297
2532065,49.8621,23.89823
1168621,49.81703,24.07942
968630,49.87418,24.04582
756580,49.80615,23.98189
2239024,49.83236,24.12279
1411920,49.81378,23.98594
2001762,49.85298,24.03063
1902587,49.84147,24.02858
3676045,49.78513,24.0778
1575680,49.80697,23.9831
677012,49.86431,24.05235
1835299,49.8362,24.03615
3173194,49.83378,23.99744
2578374,49.82214,23.96164
2179277,49.8176,23.98258
1794996,49.82734,23.99412
1357971,49.83483,24.03035
808998,49.82009,23.96953
429386,49.8268,24.0317
3981453,49.85055,24.0238
3653149,49.8699,24.02344
3160423,49.80303,24.00117
2006709,49.82227,23.97027
1210527,49.81842,24.00176
3055169,49.88215,24.03711
3602645,49.82213,23.97945
1402041,49.84019,24.04269
1706009,49.8581,24.04778
3293061,49.81668,23.97283
488792,49.80355,23.98866
1486784,49.87332,24.05988
3383924,49.81948,24.01961
1533108,49.83891,24.00882
3241331,49.87221,24.03121
2003845,49.83972,23.99442
1482967,49.87015,24.05318
906663,49.81595,24.063
3798220,49.83405,24.00793
3601255,49.8064,24.01789
4005439,49.77407,24.01474
3867091,49.81702,24.06561
3056588,49.84932,24.00622
3594500,49.85095,24.04409
3817581,49.8693,24.05816
817941,49.84321,23.87014
3517319,49.83951,24.03236
560290,49.86299,23.96635
3085815,49.79839,24.04301
3829761,49.78827,24.01748
1345989,49.84434,24.02369
1729645,49.79976,24.05706
2217171,49.82278,24.00799
3190787,49.83507,23.99789
1907119,49.82257,24.14186
3939961,49.83334,24.06955
3111506,49.80882,24.01476
2019066,49.77385,24.01138
1262164,49.83627,24.02928
3731530,49.83807,24.03142
3812423,49.81485,23.9832
1890892,49.87612,24.00783
2810274,49.80784,24.16481
2746316,49.86933,24.03669
1937259,49.81274,23.97439
2290241,49.8392,24.03135
1512065,49.85171,24.02045
3616118,49.84623,24.0434
3156959,49.87659,23.94512
2921320,49.81112,23.98961
1624253,49.68856,24.22012
2979065,49.80665,24.13181
1843747,49.8267,23.95493
1890537,49.86775,24.01357
3613152,49.81469,23.9813
1158674,49.85161,24.05166
914779,49.785,23.94831
834397,49.82303,23.9588
566240,49.87165,24.02209
883874,49.81373,24.0738
3071593,49.84307,24.09672
3420926,49.84347,24.026
2692887,49.77752,24.01556
3698563,49.86388,24.0532
3640773,49.77408,24.01232
3193406,49.83607,24.07179
2621780,49.81155,24.04331
2461534,49.87239,24.05848
1754129,49.81936,24.14324
3211406,49.86908,23.95608
2160625,49.81838,24.07117
2448989,49.88253,24.03885
3614988,49.8067,23.9777
3089384,49.82865,24.07089
1108411,49.81213,24.1512
641508,49.75232,24.00714
858868,49.81124,24.06789
949405,49.83574,24.03958
616669,49.77383,24.0105
2705090,49.79473,24.00541
3043868,49.79653,24.06527
1129603,49.79345,24.06056
1064625,49.83951,24.03236
1587771,49.82944,24.04548
2066198,49.79978,24.04846
675208,49.64993,24.02076
3810566,49.85031,24.02358
3858280,49.87633,23.93598
940499,49.81355,24.0193
2127932,49.84276,24.03625
506158,49.89394,24.12466
3214220,49.7728,24.09989
3485229,49.84974,24.02052
954429,49.80452,24.04818
2555274,49.80482,24.12466
261609,49.83265,24.0493
353879,49.78692,24.06725
3087042,49.82544,24.07941
1535508,49.8495,24.02394
2820982,49.74274,24.13215
3107700,49.83752,24.03187
2232777,49.81443,24.04713
3296536,49.82303,23.96428
3478213,49.83654,24.03655
3379872,49.87568,23.93439
3984986,49.86116,24.00888
2004684,49.87654,23.93071
599650,49.79689,24.05841
664952,49.83838,24.04923
1854452,49.81211,23.99215
664124,49.83044,23.95176
2445742,49.78025,24.02368
1592066,49.78973,24.05513
1152783,49.81424,23.84362
1766260,49.87593,23.93775
2314146,49.83035,23.84246
652805,49.871,24.03943
2047352,49.85386,24.02908
1652101,49.85509,24.02346
721249,49.69121,24.22185
2174919,49.8052,23.98553
3052399,49.83012,24.03182
3371397,49.91077,24.07678
333781,49.80451,23.99641
2360226,49.87074,24.02611
3193135,49.84485,24.00489
3549850,49.82571,23.9559
3861527,49.82227,23.97027
3181890,49.85175,24.05325
3474960,49.80894,24.05968
1617920,49.84583,24.0217
1567054,49.7825,23.97178
2927822,49.87079,23.95268
1645862,49.78223,24.02294
1245287,49.78403,24.06288
2483204,49.83927,24.03236
3844632,49.81397,24.01906
3817725,49.87399,24.03479
1657317,49.81254,23.98631
2085346,49.83957,23.99457
1178464,49.84118,24.06852
937786,49.83986,24.02166
2643822,49.81487,24.02607
1178254,49.81914,24.05598
1563283,49.87349,24.06031
2359764,49.84065,24.0264
681444,49.88647,23.95386
2437052,49.77389,24.01116
2039961,49.83972,23.99442
2899892,49.83643,24.04821
2814220,49.87481,23.93223
3851540,49.81889,23.96171
1938532,49.78505,24.06891
2293813,49.84439,24.0317
3867241,49.78712,24.05267
533464,49.83781,23.85566
3568853,49.87093,24.04195
1075484,49.87051,23.94702
3586211,49.83741,24.01695
1601785,49.83211,23.96153
3058431,49.86494,24.04786
1018271,49.83201,23.98318
2690326,49.83459,24.00926
1073966,49.84436,24.02401
2483506,49.83283,24.01187
3278284,49.83618,24.06868
3596771,49.82674,23.98423
823321,49.88069,24.09233
3187272,49.83823,24.03141
1109701,49.87086,23.94635
3036726,49.82449,23.98028
3928551,49.86596,24.00298
2891347,49.8561,24.0355
2393675,49.92104,23.85384
3246077,49.81311,24.01762
2375880,49.8046,24.07317
1588764,49.81245,23.89398
3998269,49.79403,24.06773
3861179,49.83864,24.02714
2035594,49.8252,24.04344
1068166,49.84164,24.15541
1144995,49.84303,24.02749
3576565,49.90668,24.09632
3053664,49.83472,23.89486
1937649,49.82258,23.99586
692099,49.84043,24.00545
3713200,49.83689,24.00461
1370340,49.85049,24.04922
479328,49.78318,24.06741
1899425,49.8401,24.0267
3210264,49.84083,24.01322
1586152,49.8059,23.98738
2202061,49.81378,24.06676
1887708,49.83839,23.97548
2153590,49.9041,23.94069
864591,49.78563,24.05827
1939135,49.81627,24.03436
3514590,49.87643,24.09051
456805,49.80191,24.06853
1752336,49.83949,24.03629
3054931,49.84042,24.01723
872647,49.88302,23.89647
4001279,49.84914,24.02427
2775751,49.84372,24.02035
1040521,49.77302,24.01241
3421130,49.84604,23.96998
3157698,49.8683,24.05696
984531,49.84314,24.13932
3063422,49.81553,23.98529
2089519,49.86012,24.06309
1073579,49.84249,24.0038
3779284,49.72985,24.00695
972273,49.84518,23.98747
1909814,49.83584,23.96378
3195571,49.86119,24.01814
2874102,49.86132,23.88001
1542868,49.84559,23.92926
1662606,49.82198,23.98286
3532980,49.91756,23.92465
964079,49.86816,24.05495
3795117,49.82137,23.96012
3708545,49.81261,23.97429
3131280,49.7886,24.01945
392215,49.82901,23.96777
2058696,49.84257,24.02773
1623636,49.79111,24.05788
2793030,49.84026,24.02701
3083091,49.79549,24.0476
2319740,49.87934,24.03933
1084253,49.84065,24.03232
1370941,49.82514,23.91293
3478750,49.85691,24.01731
706740,49.78177,24.06903
2698655,49.82949,24.02125
3486000,49.76664,24.08751
932915,49.88038,24.03487
3634780,49.806,23.98479
2186862,49.83109,23.9715
2942275,49.81689,23.9763
2469394,49.78391,24.05524
1221007,49.78406,24.01389
523672,49.80696,24.06113
2659775,49.80959,23.9982
3207173,49.87096,24.05115
3064141,49.8415,24.03525
3625724,49.826,23.9849
1851555,49.8398,24.00329
3942897,49.83074,24.04875
3652145,49.84995,24.02304
2829911,49.76642,24.05806
2410148,49.86999,24.00283
1645349,49.8015,24.06261
725305,49.79201,24.0606
2906195,49.89485,23.96056
3310535,49.79924,24.01453
2225865,49.84942,24.0212
2312315,49.83958,24.06455
3318406,49.80307,23.99945
2126278,49.82117,23.92089
3260806,49.87752,24.08785
3052335,49.86887,23.95072
1378862,49.79453,24.07661
1089889,49.79029,24.05817
1075809,49.86416,24.0372
3878156,49.79702,24.05402
1746635,49.86554,23.96269
3350093,49.83545,24.03155
671744,49.8683,24.05696
3553496,49.83331,24.01854
871293,49.77389,24.01116
2616948,49.81254,23.98631
3216746,49.83985,24.04665
3485288,49.81144,23.9937
1430550,49.85722,24.02024
1882416,49.78655,24.01957
1609250,49.83914,24.03215
3857294,49.8383,24.03548
1972514,49.82019,23.97277
2893796,49.87664,23.93419
3564913,49.79246,24.06965
1893704,49.81114,23.97283
2233637,49.80705,23.97896
2776661,49.80607,24.00484
1304330,49.79459,24.06321
856871,49.86945,24.04252
636863,49.79643,24.04063
2797707,49.83377,24.03438
2912460,49.82142,23.96982
3616640,49.87199,24.05297
2667568,49.77889,23.97622
664178,49.82052,24.02699
3231743,49.80949,23.98714
3455946,49.85252,24.02811
3234493,49.82844,23.98664
1365240,49.83904,24.05016
1585106,49.80447,24.07484
2221871,49.79035,24.07081
3132445,49.8403,23.99535
3068317,49.82552,23.95729
2137592,49.82127,24.00001
2839378,49.78395,24.06705
2997043,49.77389,24.01116
2526321,49.87326,24.04766
3639226,49.77494,24.02661
576513,49.8221,23.96519
3434171,49.77708,24.01284
604450,49.82117,23.92089
2422595,49.82998,24.03626
2045574,49.80391,23.99637
3594803,49.85692,23.98277
1815236,49.71885,23.98101
3049623,49.85056,24.00389
3877843,49.87026,23.94776
3079205,49.80888,23.98727
1102916,49.81773,24.05913
1002137,49.83777,24.03294
1466315,49.84258,24.03485
1631611,49.81361,24.03321
3818409,49.77407,24.01268
1022053,49.79501,24.05775
2425578,49.81263,23.98594
3090465,49.78472,24.05945
3421337,49.84364,24.04407
563163,49.84118,24.06852
2749192,49.87419,24.04535
3084960,49.88211,24.03733
567354,49.82668,23.98945
3732362,49.86322,24.03629
1685454,49.83972,24.03655
3355405,49.87492,24.04009
3672530,49.83883,24.03425
3952473,49.81213,23.97366
3998309,49.81264,24.06996
1097528,49.85818,24.02264
867141,49.82996,23.78511
2034816,49.846,24.03061
1085740,49.86936,23.94405
2662859,49.80374,24.07441
2521700,49.81378,24.06676
1984147,49.81264,23.97739
3379780,49.81056,24.00458
1207942,49.78473,24.0603
1582350,49.83222,23.99481
3948099,49.83945,23.99485
1765963,49.87421,24.04349
3907006,49.77452,24.01267
1037918,49.82726,23.98261
669500,49.84031,24.03403
3121526,49.8221,23.97192
3589816,49.81372,23.96011
3626714,49.80391,23.97948
2459826,49.82937,24.05193
3477433,49.83336,23.85919
667629,49.83587,24.04091
1175086,49.80556,23.99549
3193422,49.78512,24.05929
3101880,49.85089,24.01654
2880483,49.82485,23.92198
2811074,49.82767,23.94997
1372982,49.8683,24.05696
789888,49.80303,24.00117
3467177,49.85536,24.03536
2587544,49.8195,23.9715
1064261,49.83368,24.01619
3063695,49.83979,24.04953
3742493,49.78956,24.06621
3798454,49.87118,23.95523
2230931,49.79924,23.99594
3161125,49.79096,24.0667
1198556,49.86063,24.01767
3027837,49.82124,23.91287
1849551,49.83951,24.03236
906701,49.81737,23.96939
3469581,49.87332,24.05323
3550815,49.79334,24.00307
1510761,49.83951,24.03236
4001540,49.8485,24.02006
2279116,49.81375,24.0603
1752916,49.6525,23.99717
2242233,49.85545,24.02409
2321013,49.79865,24.04648
3658139,49.78804,24.01964
3129057,49.79924,24.05877
750449,49.80937,23.98884
2899062,49.84346,24.03218
1746996,49.82688,23.91063
3126283,49.81236,24.14345
3157293,49.82227,24.13997
3102479,49.79468,24.05412
3200641,49.77183,24.10286
3083687,49.86816,24.05495
2911097,49.8112,23.86781
1889097,49.78747,24.06069
3012644,49.82984,24.0308
1181318,49.84494,24.03203
1865204,49.81353,24.06305
331269,49.86511,24.05148
2007105,49.82084,23.97257
3301081,49.83029,23.87964
3143813,49.78899,24.05976
3408283,49.82077,24.02669
932491,49.82596,23.96731
789530,49.81356,23.97618
1943002,49.82904,24.00775
3384904,49.81542,23.89816
1903415,49.8613,24.04329
3118241,49.84533,23.93697
2986437,49.83595,24.05956
3648326,49.82994,23.90302
3553302,49.86243,24.01738
3190091,49.78804,24.04869
1989967,49.80851,23.98412
3639730,49.84015,24.02597
2575407,49.80267,24.01395
912942,49.81702,24.06561
2500448,49.76642,24.05806
676957,49.79456,24.05373
1385650,49.7858,24.05978
2674739,49.83049,24.00805
431610,49.81895,23.98581
880970,49.80655,23.97884
1376804,49.86946,24.038
3345885,49.80145,24.05036
682184,49.82917,23.99788
2972370,49.82294,24.08361
3502449,49.82571,24.07302
3791110,49.79761,24.04799
2829444,49.86768,24.05362
1385647,49.83353,24.03506
3384417,49.86048,24.0238
3529520,49.80605,23.97963
3989388,49.84389,24.02626
3586565,49.83303,24.00035
3903960,49.83395,23.98124
2914532,49.78631,24.04968
1652737,49.8444,24.02471
999875,49.81323,23.97713
3831320,49.84291,23.9802
2052788,49.80459,23.98182
1587156,49.84037,24.02658
1177898,49.81844,24.01023
595703,49.80978,24.00039
2436698,49.80814,23.84365
2922294,49.82987,24.04474
1005035,49.84231,24.03508
3563522,49.82008,24.14182
2842909,49.79242,24.01865
2075429,49.81377,23.9857
2837153,49.83491,24.03509
2410446,49.80685,23.97819
1312364,49.83004,24.03191
2108601,49.74748,23.92623
3772585,49.86963,24.0129
2096867,49.8409,24.01695
2914629,49.86973,24.03475
2448141,49.7523,23.99208
813699,49.80134,23.99247
2086563,49.83949,24.025
1828312,49.80601,24.00972
703802,49.76721,24.09119
3230187,49.84635,24.02507
351585,49.80336,23.99701
3467562,49.82985,24.02446
3845073,49.82282,24.05536
1713400,49.85651,24.04161
1670356,49.81838,24.07571
611332,49.80385,23.97909
1841047,49.81491,24.06633
3111826,49.83429,23.9899
1795503,49.79518,24.05768
1280161,49.81809,24.03419
3657948,49.84588,23.97003
1209947,49.83172,24.03943
1602383,49.87036,23.95028
62539,49.83874,24.03424
3122003,49.83673,24.00669
3505815,49.81572,24.04803
2212665,49.87035,24.06476
875884,49.73347,23.95043
1808742,49.80624,23.98625
3852881,49.79179,24.06264
1088877,49.79972,24.05191
1271724,49.82644,23.98945
1395169,49.85571,24.02603
659986,49.85186,24.00324
1168125,49.86586,23.96389
2992112,49.85666,23.98289
968954,49.83918,24.03238
3816277,49.78932,24.06449
3541997,49.85601,24.018
3529976,49.79515,24.06252
1060039,49.86741,24.01216
661385,49.81057,23.97965
1482933,49.79973,24.02846
2365449,49.8495,24.02394
3155036,49.82266,24.14808
1906709,49.84705,23.96675
1665081,49.80126,23.99059
3176115,49.83064,24.04285
980997,49.84118,24.01529
1902948,49.80593,24.01134
2313829,49.88038,24.03487
2706087,49.86882,24.02985
865165,49.78989,24.06102
3976254,49.8688,24.0531
2555039,49.78973,24.05513
3117668,49.8357,24.04113
357767,49.82581,23.95712
3634823,49.80019,23.98858
2802826,49.87191,24.03759
3140282,49.86098,24.01584
1705813,49.82863,24.01491
3084593,49.83883,24.03425
2631616,49.84654,24.02551
2793128,49.80607,24.00484
965764,49.8393,24.03087
2542709,49.83849,24.03444
3762998,49.84022,24.03385
1171388,49.83951,24.03236
1035378,49.79925,23.99637
3467743,49.82366,24.0813
1157742,49.81668,23.97283
1325083,49.81929,23.89343
1148872,49.84914,24.02427
2846982,49.86676,24.00103
3956564,49.84118,24.0288
2858648,49.83264,23.96728
1410908,49.83941,23.99517
3685368,49.80989,24.04422
3653376,49.69121,24.22185
